lat,long,pcds,ctry,ru11ind,pcode,urban
51.759151,-3.285105,NP2 5LL,W92000004,D1,NP25LL,0
53.061778,-3.001846,LL11 2LA,W92000004,C1,LL112LA,1
51.478835,-3.177848,CF1 1LJ,W92000004,C1,CF11LJ,1
51.709926,-5.054485,SA73 3PP,W92000004,C1,SA733PP,1
51.8224,-2.719534,NP25 3NS,W92000004,C1,NP253NS,1
52.227358,-4.27547,SA46 0EU,W92000004,E2,SA460EU,0
51.889227,-4.29838,SA33 6HX,W92000004,F2,SA336HX,0
51.663084,-3.009004,NP44 2NT,W92000004,C1,NP442NT,1
53.264357,-4.093832,LL58 8AG,W92000004,D1,LL588AG,0
51.598303,-2.884962,NP6 2HE,W92000004,D1,NP62HE,0
53.035255,-3.798347,LL24 0YT,W92000004,F2,LL240YT,0
51.594206,-3.756969,SA13 2YA,W92000004,C1,SA132YA,1
51.822252,-3.022322,NP7 5BH,W92000004,C1,NP75BH,1
51.580048,-3.058931,NP10 8PS,W92000004,C1,NP108PS,1
51.551119,-3.035961,NP10 8ZY,W92000004,C1,NP108ZY,1
51.478993,-3.705978,CF36 9AT,W92000004,C1,CF369AT,1
52.895881,-4.450852,LL53 5TN,W92000004,E2,LL535TN,0
51.660651,-3.503625,CF42 6RG,W92000004,C1,CF426RG,1
51.530131,-3.390875,CF72 0EE,W92000004,C1,CF720EE,1
53.08235,-2.975077,LL12 8TZ,W92000004,D1,LL128TZ,0
51.808121,-2.70486,NP5 3LJ,W92000004,C1,NP53LJ,1
51.412233,-3.242927,CF63 2WA,W92000004,C1,CF632WA,1
51.661654,-3.806916,SA11 3WP,W92000004,C1,SA113WP,1
53.022426,-2.959934,LL13 0SZ,W92000004,E1,LL130SZ,0
51.584544,-2.997289,NP20 4DW,W92000004,C1,NP204DW,1
51.640183,-4.021229,SA5 4TB,W92000004,C1,SA54TB,1
51.51542,-3.195048,CF14 4JY,W92000004,C1,CF144JY,1
51.812807,-2.714971,NP25 3NY,W92000004,C1,NP253NY,1
52.055034,-3.149964,HR3 5PQ,W92000004,E2,HR35PQ,0
51.440625,-3.173713,CF6 1HH,W92000004,C1,CF61HH,1
53.372559,-4.371377,LL68 9TR,W92000004,E2,LL689TR,0
51.522925,-3.704463,CF33 4LL,W92000004,C1,CF334LL,1
51.439487,-3.173281,CF64 3YH,W92000004,C1,CF643YH,1
53.285787,-3.81194,LL31 9LX,W92000004,C1,LL319LX,1
51.494218,-3.168161,CF2 4TY,W92000004,C1,CF24TY,1
51.884338,-4.096553,SA32 8RU,W92000004,F1,SA328RU,0
51.879721,-3.043194,NP7 7LN,W92000004,F1,NP77LN,0
51.86045,-3.133486,NP8 1EZ,W92000004,D1,NP81EZ,0
51.866733,-3.975422,SA19 6TG,W92000004,F1,SA196TG,0
51.600039,-3.104458,NP1 6ES,W92000004,C1,NP16ES,1
53.246445,-3.141754,CH6 9BJ,W92000004,C1,CH69BJ,1
51.74681,-3.379084,CF47 8JG,W92000004,C1,CF478JG,1
51.610348,-4.282484,SA3 1JL,W92000004,E1,SA31JL,0
51.452904,-3.458317,CF7 7JX,W92000004,D1,CF77JX,0
51.631268,-3.938296,SA1 2HF,W92000004,C1,SA12HF,1
52.981477,-3.373997,LL21 1AH,W92000004,E2,LL211AH,0
51.435156,-3.217078,CF6 4AE,W92000004,C1,CF64AE,1
51.533651,-3.459239,CF7 9SZ,W92000004,D1,CF79SZ,0
52.990626,-3.952788,LL41 3RN,W92000004,F2,LL413RN,0
51.587383,-3.781838,SA13 1RG,W92000004,C1,SA131RG,1
51.585794,-3.010155,NP20 4LX,W92000004,C1,NP204LX,1
51.658755,-3.808261,SA11 1PW,W92000004,C1,SA111PW,1
51.510808,-3.432512,CF7 9JL,W92000004,D1,CF79JL,0
51.705601,-3.040399,NP4 8BH,W92000004,C1,NP48BH,1
53.267763,-3.927093,LL34 6NP,W92000004,D1,LL346NP,0
51.650161,-3.128803,NP1 5JW,W92000004,C1,NP15JW,1
51.776966,-3.252007,NP22 3RH,W92000004,C1,NP223RH,1
51.475949,-3.169739,CF10 4WW,W92000004,C1,CF104WW,1
51.603823,-3.654553,CF34 9AR,W92000004,C1,CF349AR,1
51.590108,-3.042001,NP10 9AH,W92000004,C1,NP109AH,1
51.737185,-3.070711,NP4 7RS,W92000004,C1,NP47RS,1
51.656776,-3.312407,CF46 5DS,W92000004,C1,CF465DS,1
52.177491,-4.386002,SA44 6BT,W92000004,E2,SA446BT,0
51.714639,-4.033871,SA4 8LT,W92000004,D1,SA48LT,0
51.522153,-3.194273,CF14 3YX,W92000004,C1,CF143YX,1
51.526766,-3.213537,CF4 6YD,W92000004,C1,CF46YD,1
52.989658,-3.328656,LL21 9LB,W92000004,E1,LL219LB,0
51.694843,-3.226247,CF8 9BY,W92000004,C1,CF89BY,1
51.573474,-3.244897,CF83 2DD,W92000004,C1,CF832DD,1
53.295355,-3.464266,LL18 2UW,W92000004,D1,LL182UW,0
51.571942,-3.021818,NP20 3LB,W92000004,C1,NP203LB,1
51.582141,-2.994336,NPT 2FE,W92000004,C1,NPT2FE,1
52.241665,-3.378457,LD1 5XY,W92000004,D2,LD15XY,0
51.82378,-3.021413,NP7 5ES,W92000004,C1,NP75ES,1
51.821701,-3.019567,NP7 1AJ,W92000004,C1,NP71AJ,1
51.665891,-3.924489,SA6 8DT,W92000004,C1,SA68DT,1
51.491407,-3.161492,CF24 3PU,W92000004,C1,CF243PU,1
51.481575,-3.173598,CF1 4WD,W92000004,C1,CF14WD,1
51.565254,-3.281001,CF37 5YW,W92000004,C1,CF375YW,1
51.465745,-3.193634,CF11 1QW,W92000004,C1,CF111QW,1
51.657229,-3.801665,SA11 1YY,W92000004,C1,SA111YY,1
51.596159,-3.264343,CF83 4BJ,W92000004,D1,CF834BJ,0
51.732765,-3.140997,NP3 1TG,W92000004,C1,NP31TG,1
52.766745,-3.788107,LL40 2AW,W92000004,F2,LL402AW,0
51.758758,-4.099656,SA14 8JW,W92000004,F1,SA148JW,0
53.22814,-4.131497,LL57 2AY,W92000004,C1,LL572AY,1
51.708064,-3.422888,CF44 0AZ,W92000004,C1,CF440AZ,1
51.50844,-3.152991,CF3 7YW,W92000004,C1,CF37YW,1
51.738911,-3.297406,CF81 9JR,W92000004,E1,CF819JR,0
51.678496,-4.053094,SA4 2NB,W92000004,C1,SA42NB,1
51.846016,-4.323589,SA31 3PN,W92000004,C2,SA313PN,1
51.686228,-4.939575,SA72 6PU,W92000004,D1,SA726PU,0
52.969382,-3.170234,LL14 5YD,W92000004,D1,LL145YD,0
51.827387,-4.09517,SA14 7HF,W92000004,E1,SA147HF,0
51.674042,-3.779452,SA11 3EX,W92000004,C1,SA113EX,1
51.58926,-3.003152,NPT 4UA,W92000004,C1,NPT4UA,1
51.714701,-5.057254,SA73 3HA,W92000004,C1,SA733HA,1
51.737669,-3.294271,CF81 9JY,W92000004,E1,CF819JY,0
53.31869,-3.489895,LL18 1AN,W92000004,C1,LL181AN,1
51.800427,-3.184587,NP23 4TE,W92000004,C1,NP234TE,1
51.58884,-2.945404,NP9 9SF,W92000004,C1,NP99SF,1
53.297729,-3.729403,LL28 4WZ,W92000004,C1,LL284WZ,1
51.511197,-3.178682,CF2 5QR,W92000004,C1,CF25QR,1
51.590955,-2.984524,NP19 8AP,W92000004,C1,NP198AP,1
51.599222,-2.994709,NPT 5NJ,W92000004,C1,NPT5NJ,1
51.673697,-5.008199,SA71 5ST,W92000004,F1,SA715ST,0
52.918426,-3.749023,LL23 7PD,W92000004,F2,LL237PD,0
52.695819,-4.0518,LL38 2TZ,W92000004,E2,LL382TZ,0
51.690529,-3.231194,CF81 8RT,W92000004,C1,CF818RT,1
53.324454,-4.430532,LL71 7BS,W92000004,E2,LL717BS,0
52.950417,-2.830234,SY13 3DW,W92000004,F1,SY133DW,0
53.208659,-3.017188,CH5 9BB,W92000004,C1,CH59BB,1
52.780312,-4.085578,LL43 2BX,W92000004,E2,LL432BX,0
52.210612,-4.194632,SA48 8BY,W92000004,E2,SA488BY,0
51.579259,-3.01592,NP9 1AQ,W92000004,C1,NP91AQ,1
51.499143,-3.214388,CF4 2QX,W92000004,C1,CF42QX,1
53.222125,-3.065587,CH5 4YX,W92000004,C1,CH54YX,1
51.483554,-3.223608,CF5 9BY,W92000004,C1,CF59BY,1
51.710552,-3.446703,CF44 7NE,W92000004,C1,CF447NE,1
51.669667,-4.030771,SA4 4DR,W92000004,C1,SA44DR,1
51.591073,-2.762122,NP6 4EH,W92000004,C1,NP64EH,1
51.520545,-3.222928,CF14 1BL,W92000004,C1,CF141BL,1
51.772026,-3.246875,NP22 3DF,W92000004,C1,NP223DF,1
53.313671,-3.825716,LL30 9DQ,W92000004,C1,LL309DQ,1
51.762211,-5.026592,SA62 3ER,W92000004,F1,SA623ER,0
51.773359,-3.777516,SA9 1DQ,W92000004,C1,SA91DQ,1
52.219293,-3.944831,SY25 6HW,W92000004,F2,SY256HW,0
51.812581,-2.710732,NP5 3DP,W92000004,C1,NP53DP,1
51.600994,-3.352555,CF37 1EP,W92000004,C1,CF371EP,1
51.404056,-3.27258,CF62 6YL,W92000004,C1,CF626YL,1
51.575323,-3.998727,SA3 4BU,W92000004,C1,SA34BU,1
51.4115,-3.202933,CF64 5YE,W92000004,C1,CF645YE,1
51.521154,-3.194448,CF14 4UH,W92000004,C1,CF144UH,1
52.998215,-3.945719,LL41 3NT,W92000004,F2,LL413NT,0
52.518778,-3.428487,SY17 5HY,W92000004,E2,SY175HY,0
51.853329,-4.488812,SA33 4DR,W92000004,E2,SA334DR,0
51.857057,-4.302708,SA31 1LL,W92000004,C2,SA311LL,1
51.500293,-3.189927,CF4 3BW,W92000004,C1,CF43BW,1
51.624435,-3.941472,SA1 1PB,W92000004,C1,SA11PB,1
51.611335,-2.955677,NP18 1AW,W92000004,D1,NP181AW,0
53.246445,-3.141754,CH6 9DB,W92000004,C1,CH69DB,1
51.580396,-3.436287,CF39 8DE,W92000004,D1,CF398DE,0
51.587322,-3.801741,SA12 6BW,W92000004,C1,SA126BW,1
53.239915,-4.222212,LL61 6PG,W92000004,F1,LL616PG,0
51.44898,-3.195787,CF6 1PP,W92000004,C1,CF61PP,1
53.225345,-4.129456,LL57 1LF,W92000004,C1,LL571LF,1
51.703139,-3.041181,NP4 6XU,W92000004,C1,NP46XU,1
52.646158,-3.117982,SY21 8JH,W92000004,F2,SY218JH,0
51.770842,-3.199929,NP3 6AD,W92000004,F1,NP36AD,0
51.800841,-4.162731,SA15 5BY,W92000004,E1,SA155BY,0
51.797072,-3.184674,NP3 4HX,W92000004,C1,NP34HX,1
51.711517,-4.707031,SA69 9JH,W92000004,D2,SA699JH,0
51.504665,-3.570254,CF31 9GQ,W92000004,C1,CF319GQ,1
51.669811,-3.994564,SA4 1ZP,W92000004,C1,SA41ZP,1
51.771274,-3.244869,NP2 3YD,W92000004,C1,NP23YD,1
51.65677,-2.994523,NP4 2YP,W92000004,C1,NP42YP,1
53.319073,-3.484354,LL22 8ZN,W92000004,C1,LL228ZN,1
51.478664,-3.161614,CF24 5NG,W92000004,C1,CF245NG,1
53.226551,-4.161816,LL59 5EL,W92000004,D1,LL595EL,0
51.519635,-3.119562,CF30 0BU,W92000004,C1,CF300BU,1
51.575971,-3.220389,CF83 1JD,W92000004,C1,CF831JD,1
51.798058,-3.175998,NP3 4AQ,W92000004,C1,NP34AQ,1
51.60868,-3.3291,CF37 4DS,W92000004,C1,CF374DS,1
52.080324,-4.663518,SA43 3AU,W92000004,D2,SA433AU,0
53.313956,-3.811692,LL30 1BQ,W92000004,C1,LL301BQ,1
52.907577,-3.552208,LL23 7PP,W92000004,F2,LL237PP,0
51.688067,-4.125217,SA14 8NB,W92000004,C1,SA148NB,1
51.587653,-3.247594,CF8 2AL,W92000004,C1,CF82AL,1
51.593303,-3.236228,CF8 2AE,W92000004,C1,CF82AE,1
51.650391,-3.241366,CF82 6GT,W92000004,C1,CF826GT,1
51.844397,-2.796878,NP5 4NX,W92000004,F1,NP54NX,0
52.950157,-4.269221,LL52 0NS,W92000004,F2,LL520NS,0
51.81082,-2.728154,NP25 5FF,W92000004,C1,NP255FF,1
53.190849,-3.40547,LL16 3DQ,W92000004,D1,LL163DQ,0
53.052167,-3.001921,LL11 2JB,W92000004,C1,LL112JB,1
51.709474,-3.05279,NP4 6PB,W92000004,C1,NP46PB,1
53.228071,-4.125815,LL57 1ER,W92000004,C1,LL571ER,1
51.771316,-3.245971,NP22 3NE,W92000004,C1,NP223NE,1
51.620063,-3.752435,SA12 9EL,W92000004,D1,SA129EL,0
51.78294,-4.173793,SA15 5EN,W92000004,E1,SA155EN,0
51.682943,-4.123602,SA14 9DY,W92000004,C1,SA149DY,1
51.606448,-3.406379,CF39 9HS,W92000004,C1,CF399HS,1
53.158164,-3.132036,CH7 1HR,W92000004,C1,CH71HR,1
51.594291,-3.999382,SA3 5BX,W92000004,C1,SA35BX,1
52.979462,-3.076763,LL14 3SA,W92000004,C1,LL143SA,1
51.647207,-3.991509,SA5 4DY,W92000004,C1,SA54DY,1
51.609241,-2.757025,NP26 5QZ,W92000004,E1,NP265QZ,0
53.119331,-3.04024,LL12 9RB,W92000004,D1,LL129RB,0
51.670794,-3.243832,CF8 8DH,W92000004,C1,CF88DH,1
51.7766,-3.163844,NP3 4UE,W92000004,C1,NP34UE,1
51.625271,-3.046433,NP44 7AZ,W92000004,F1,NP447AZ,0
51.516002,-3.557702,CF31 2AJ,W92000004,C1,CF312AJ,1
53.056552,-4.222431,LL54 6BW,W92000004,E2,LL546BW,0
53.30397,-3.776946,LL31 9JT,W92000004,C1,LL319JT,1
52.515401,-3.314947,SY16 2BB,W92000004,C2,SY162BB,1
51.503578,-3.220269,CF4 2HP,W92000004,C1,CF42HP,1
51.41813,-3.249875,CF63 1LX,W92000004,C1,CF631LX,1
53.26146,-3.443272,LL17 0LB,W92000004,D1,LL170LB,0
51.583432,-2.99165,NP20 1ET,W92000004,C1,NP201ET,1
51.62595,-3.456694,CF40 2NN,W92000004,C1,CF402NN,1
51.465745,-3.193634,CF24 5YA,W92000004,C1,CF245YA,1
52.101989,-4.623016,SA43 1QR,W92000004,E2,SA431QR,0
51.85085,-4.305542,SA31 9DL,W92000004,C2,SA319DL,1
52.999799,-3.075481,LL14 2RF,W92000004,C1,LL142RF,1
51.576647,-3.212581,CF83 1PG,W92000004,C1,CF831PG,1
51.994256,-4.977395,SA65 9AG,W92000004,D2,SA659AG,0
51.486969,-3.173737,CF2 4XD,W92000004,C1,CF24XD,1
51.534892,-3.439583,CF7 9SA,W92000004,D1,CF79SA,0
51.664075,-4.071877,SA4 6TB,W92000004,C1,SA46TB,1
51.94119,-3.411647,LD3 7ZH,W92000004,D2,LD37ZH,0
51.677873,-4.109565,SA14 9NU,W92000004,C1,SA149NU,1
51.529605,-3.216409,CF14 6LJ,W92000004,C1,CF146LJ,1
51.797217,-3.170176,NP3 4EA,W92000004,C1,NP34EA,1
51.420039,-3.286255,CF62 8PN,W92000004,C1,CF628PN,1
53.186926,-3.406524,LL16 3EB,W92000004,D1,LL163EB,0
51.729321,-3.135524,NP13 1DE,W92000004,C1,NP131DE,1
51.58612,-2.948234,NPT 9SH,W92000004,C1,NPT9SH,1
51.749851,-3.798584,SA9 2DR,W92000004,C1,SA92DR,1
51.60291,-3.085887,NP11 6ND,W92000004,C1,NP116ND,1
51.532344,-3.221038,CF4 6TR,W92000004,C1,CF46TR,1
51.643638,-3.637416,SA13 3RN,W92000004,C1,SA133RN,1
51.737247,-3.503357,CF44 9RQ,W92000004,D1,CF449RQ,0
51.47244,-3.187762,CF1 7QQ,W92000004,C1,CF17QQ,1
53.304203,-4.617894,LL65 2RF,W92000004,C2,LL652RF,1
51.540964,-3.169358,CF4 5SQ,W92000004,C1,CF45SQ,1
51.595629,-2.934169,NP19 9FR,W92000004,C1,NP199FR,1
51.783382,-3.236678,NP22 4PD,W92000004,C1,NP224PD,1
53.288186,-3.583526,LL22 7LW,W92000004,C1,LL227LW,1
51.569962,-4.017463,SA3 4SF,W92000004,C1,SA34SF,1
52.914439,-3.602158,LL23 7YB,W92000004,D2,LL237YB,0
51.467828,-3.199159,CF1 6PB,W92000004,C1,CF16PB,1
51.468131,-3.180869,CF11 7AF,W92000004,C1,CF117AF,1
51.601221,-3.664999,CF34 9NJ,W92000004,C1,CF349NJ,1
51.601842,-2.76519,NP6 4AJ,W92000004,F1,NP64AJ,0
51.588746,-2.95695,NPT 9DD,W92000004,C1,NPT9DD,1
53.188058,-3.133497,CH7 6EX,W92000004,D1,CH76EX,0
51.771727,-3.244475,NP22 3XR,W92000004,C1,NP223XR,1
51.481298,-3.200953,CF1 9TD,W92000004,C1,CF19TD,1
51.692397,-4.144736,SA14 8AB,W92000004,C1,SA148AB,1
51.647959,-3.924033,SA1 1TP,W92000004,C1,SA11TP,1
51.727691,-3.458298,CF44 0TE,W92000004,C1,CF440TE,1
51.81207,-2.715032,NP25 3UA,W92000004,C1,NP253UA,1
51.498664,-3.174916,CF24 4GH,W92000004,C1,CF244GH,1
51.466481,-3.173277,CF10 5NP,W92000004,C1,CF105NP,1
51.859757,-4.717857,SA66 7PS,W92000004,F2,SA667PS,0
51.627906,-3.977048,SA2 0WX,W92000004,C1,SA20WX,1
52.903338,-4.06387,LL47 6UG,W92000004,E2,LL476UG,0
52.343002,-3.055446,LD7 1RY,W92000004,D2,LD71RY,0
51.677482,-4.106589,SA14 9PA,W92000004,C1,SA149PA,1
51.588302,-3.200886,NP1 8DZ,W92000004,C1,NP18DZ,1
51.601326,-3.268024,CF83 4FG,W92000004,D1,CF834FG,0
51.684267,-4.24999,SA16 0LW,W92000004,D1,SA160LW,0
51.665401,-3.194321,NP12 1ZH,W92000004,C1,NP121ZH,1
51.63029,-4.127124,SA4 3TZ,W92000004,E1,SA43TZ,0
51.471031,-3.174998,CF10 5TX,W92000004,C1,CF105TX,1
52.969382,-3.170234,LL14 5YU,W92000004,D1,LL145YU,0
51.720227,-3.844433,SA8 4EN,W92000004,C1,SA84EN,1
51.630756,-2.671708,NP16 5QX,W92000004,C1,NP165QX,1
52.994577,-2.916616,LL13 0DA,W92000004,F1,LL130DA,0
51.775722,-3.24934,NP2 3RB,W92000004,C1,NP23RB,1
53.332187,-3.403536,LL19 9DL,W92000004,C1,LL199DL,1
53.294596,-3.725375,LL29 8DH,W92000004,C1,LL298DH,1
51.858742,-4.301589,SA31 1JH,W92000004,C2,SA311JH,1
51.504471,-3.18492,CF14 3NS,W92000004,C1,CF143NS,1
51.71112,-3.147689,NP3 2EP,W92000004,E1,NP32EP,0
53.309411,-4.140228,LL58 8WY,W92000004,F1,LL588WY,0
51.66574,-3.300375,CF46 5EX,W92000004,C1,CF465EX,1
53.055393,-3.029419,LL11 6WA,W92000004,C1,LL116WA,1
51.646035,-3.232358,CF82 7NY,W92000004,C1,CF827NY,1
51.622345,-3.455192,CF40 1QB,W92000004,C1,CF401QB,1
51.465745,-3.193634,CF11 1BQ,W92000004,C1,CF111BQ,1
51.435082,-3.210285,CF6 4NL,W92000004,C1,CF64NL,1
51.803551,-4.970958,SA61 2JJ,W92000004,C1,SA612JJ,1
51.581858,-3.30495,CF37 5AY,W92000004,C1,CF375AY,1
52.659296,-3.145817,SY21 7WN,W92000004,D2,SY217WN,0
52.094081,-4.57091,SA43 2YP,W92000004,E2,SA432YP,0
51.530166,-3.390821,CF72 8UE,W92000004,C1,CF728UE,1
51.754012,-3.276915,NP22 5JF,W92000004,D1,NP225JF,0
51.855962,-4.305804,SA31 1AZ,W92000004,C2,SA311AZ,1
51.643196,-2.67075,NP16 5HW,W92000004,C1,NP165HW,1
51.782339,-3.087465,NP4 9SW,W92000004,E1,NP49SW,0
51.66375,-3.8237,SA10 7JA,W92000004,C1,SA107JA,1
51.612252,-3.036226,NP20 7XS,W92000004,C1,NP207XS,1
53.085501,-2.967011,LL12 8NQ,W92000004,D1,LL128NQ,0
52.010654,-4.350693,SA44 5DW,W92000004,F2,SA445DW,0
51.603851,-2.978927,NP9 7JR,W92000004,C1,NP97JR,1
51.85085,-4.305542,SA31 2YB,W92000004,C2,SA312YB,1
52.242661,-3.383981,LD1 6UY,W92000004,D2,LD16UY,0
52.135009,-4.543046,SA43 2EY,W92000004,D2,SA432EY,0
51.646885,-3.636044,SA13 3PD,W92000004,C1,SA133PD,1
51.486283,-3.156782,CF2 1FN,W92000004,C1,CF21FN,1
51.960118,-3.752119,SA20 0QA,W92000004,F2,SA200QA,0
53.032574,-2.937314,LL13 9SQ,W92000004,E1,LL139SQ,0
51.511315,-3.43296,CF7 9JG,W92000004,D1,CF79JG,0
51.517169,-3.09513,CF3 0PJ,W92000004,C1,CF30PJ,1
51.712346,-5.044064,SA73 3LB,W92000004,C1,SA733LB,1
51.714686,-5.045742,SA73 3NG,W92000004,C1,SA733NG,1
51.767582,-3.769637,SA9 1AG,W92000004,C1,SA91AG,1
51.768216,-4.463298,SA33 4SY,W92000004,E2,SA334SY,0
51.592714,-3.228114,CF8 2NL,W92000004,C1,CF82NL,1
51.519853,-3.121254,CF3 9SL,W92000004,C1,CF39SL,1
51.411604,-3.258957,CF63 1AB,W92000004,C1,CF631AB,1
51.697997,-2.685658,NP16 6TQ,W92000004,E1,NP166TQ,0
51.729181,-3.134202,NP13 1XX,W92000004,C1,NP131XX,1
52.584675,-4.08953,LL36 9EU,W92000004,D2,LL369EU,0
51.522153,-3.194273,CF14 0YZ,W92000004,C1,CF140YZ,1
51.758919,-2.945867,NP7 9EA,W92000004,F1,NP79EA,0
53.044407,-2.966389,LL13 9LE,W92000004,C1,LL139LE,1
51.478551,-3.169373,CF24 2FH,W92000004,C1,CF242FH,1
51.613719,-3.948352,SA1 9TS,W92000004,C1,SA19TS,1
53.109285,-2.943748,LL12 0EY,W92000004,D1,LL120EY,0
53.319082,-3.484354,LL18 9BZ,W92000004,C1,LL189BZ,1
53.312549,-4.635776,LL65 1PR,W92000004,C2,LL651PR,1
51.43924,-3.19149,CF6 1RQ,W92000004,C1,CF61RQ,1
51.433138,-3.171565,CF64 3BB,W92000004,C1,CF643BB,1
52.932985,-4.455002,LL53 8EQ,W92000004,F2,LL538EQ,0
51.65721,-3.300073,CF46 5PP,W92000004,C1,CF465PP,1
51.517101,-3.126951,CF3 9HA,W92000004,C1,CF39HA,1
51.484329,-3.167908,CF2 1TP,W92000004,C1,CF21TP,1
51.61623,-3.936832,SA1 1TU,W92000004,C1,SA11TU,1
51.663061,-4.05124,SA4 2QX,W92000004,C1,SA42QX,1
53.191923,-3.078068,CH5 3FA,W92000004,C1,CH53FA,1
52.983732,-3.273791,LL21 9BN,W92000004,E1,LL219BN,0
53.216292,-4.130938,LL57 4DP,W92000004,F1,LL574DP,0
51.622259,-3.034215,NP4 3DS,W92000004,C1,NP43DS,1
51.824217,-2.717937,NP25 3JL,W92000004,C1,NP253JL,1
52.103558,-4.407549,SA44 5SA,W92000004,F2,SA445SA,0
52.968138,-3.153047,LL20 7PL,W92000004,D1,LL207PL,0
51.605695,-3.338529,CF37 4XA,W92000004,C1,CF374XA,1
51.663673,-3.822859,SA10 7DD,W92000004,C1,SA107DD,1
52.134334,-4.27074,SA44 4HE,W92000004,F2,SA444HE,0
53.048893,-3.000085,LL11 0AT,W92000004,C1,LL110AT,1
53.246445,-3.141754,CH6 9AG,W92000004,C1,CH69AG,1
51.775059,-3.20607,NP23 6YU,W92000004,C1,NP236YU,1
51.661727,-4.034884,SA4 4HJ,W92000004,C1,SA44HJ,1
52.910104,-3.591588,LL23 7NL,W92000004,D2,LL237NL,0
51.389755,-3.29183,CF62 6ST,W92000004,C1,CF626ST,1
51.615725,-3.27933,CF83 4HL,W92000004,E1,CF834HL,0
51.489216,-3.657184,CF32 0NF,W92000004,E1,CF320NF,0
51.467078,-3.171988,CF10 5NH,W92000004,C1,CF105NH,1
51.49452,-3.183726,CF24 4JD,W92000004,C1,CF244JD,1
51.737812,-2.980371,NP4 8TF,W92000004,D1,NP48TF,0
52.316422,-3.486131,LD6 5NS,W92000004,E2,LD65NS,0
51.564543,-3.050217,NP10 8TQ,W92000004,E1,NP108TQ,0
51.663025,-4.045584,SA4 2RH,W92000004,C1,SA42RH,1
52.055225,-4.262331,SA44 4PJ,W92000004,F2,SA444PJ,0
51.502014,-3.117358,CF23 8WA,W92000004,C1,CF238WA,1
53.287024,-3.58359,LL22 7AX,W92000004,C1,LL227AX,1
51.591174,-3.183639,NP1 8BX,W92000004,C1,NP18BX,1
51.67803,-3.219168,NP2 1TE,W92000004,C1,NP21TE,1
51.588053,-2.999113,NP20 4YX,W92000004,C1,NP204YX,1
53.331176,-3.393231,LL19 9EE,W92000004,C1,LL199EE,1
51.610534,-3.038281,NPT 6XP,W92000004,C1,NPT6XP,1
51.475257,-3.19024,CF11 6XD,W92000004,C1,CF116XD,1
51.726205,-2.979208,NP4 0HQ,W92000004,E1,NP40HQ,0
51.594914,-2.938023,NP19 9TH,W92000004,C1,NP199TH,1
51.607498,-3.003814,NP20 6HD,W92000004,C1,NP206HD,1
51.521144,-3.173174,CF2 6JR,W92000004,C1,CF26JR,1
51.816852,-4.961008,SA62 4BL,W92000004,C1,SA624BL,1
51.867331,-3.992254,SA19 6UW,W92000004,E1,SA196UW,0
53.253452,-3.237752,CH8 8LR,W92000004,E1,CH88LR,0
51.786327,-3.743403,SA9 1QX,W92000004,C1,SA91QX,1
53.231559,-4.117762,LL57 1DE,W92000004,C1,LL571DE,1
51.538091,-3.578196,CF32 9UP,W92000004,C1,CF329UP,1
51.481661,-3.16496,CF2 1DZ,W92000004,C1,CF21DZ,1
51.416515,-3.291865,CF62 8AL,W92000004,C1,CF628AL,1
51.713824,-3.842926,SA8 3BP,W92000004,C1,SA83BP,1
51.509066,-3.199983,CF14 4AD,W92000004,C1,CF144AD,1
51.443251,-3.195839,CF6 1RD,W92000004,C1,CF61RD,1
51.62529,-3.188861,NP1 7JU,W92000004,D1,NP17JU,0
53.056857,-2.973054,LL13 9EG,W92000004,C1,LL139EG,1
51.795635,-3.236839,NP3 5DA,W92000004,C1,NP35DA,1
51.59937,-3.34123,CF37 1QR,W92000004,C1,CF371QR,1
53.039651,-3.803284,LL24 0YH,W92000004,F2,LL240YH,0
51.484243,-3.176547,CF1 3UB,W92000004,C1,CF13UB,1
51.530585,-3.127284,CF3 9YA,W92000004,C1,CF39YA,1
51.473427,-3.179148,CF1 5DS,W92000004,C1,CF15DS,1
51.587458,-2.997446,NP20 1JB,W92000004,C1,NP201JB,1
51.699204,-3.042914,NP4 6AA,W92000004,C1,NP46AA,1
51.602182,-3.005054,NP20 6YN,W92000004,C1,NP206YN,1
51.513295,-3.148473,CF3 7PH,W92000004,C1,CF37PH,1
51.410661,-3.261303,CF63 1TD,W92000004,C1,CF631TD,1
51.627574,-2.674608,NP6 5AD,W92000004,C1,NP65AD,1
51.501438,-3.187925,CF14 3YL,W92000004,C1,CF143YL,1
51.480604,-3.180773,CF1 4TB,W92000004,C1,CF14TB,1
53.062211,-2.966907,LL11 1AW,W92000004,C1,LL111AW,1
52.08985,-4.654655,SA43 1AG,W92000004,D2,SA431AG,0
51.505425,-3.184844,CF14 4XZ,W92000004,C1,CF144XZ,1
51.465736,-3.193634,CF11 1TH,W92000004,C1,CF111TH,1
51.483554,-3.223608,CF5 5ZY,W92000004,C1,CF55ZY,1
51.804297,-3.174362,NP23 4RS,W92000004,C1,NP234RS,1
51.439487,-3.173281,CF64 4XA,W92000004,C1,CF644XA,1
51.800032,-4.743432,SA67 8WZ,W92000004,D2,SA678WZ,0
51.520316,-3.372835,CF7 8PH,W92000004,C1,CF78PH,1
51.660604,-4.9526,SA71 5QX,W92000004,F1,SA715QX,0
